Date,SPY,BTC-USD,HYG,LQD,GLD,USO,SLV,DBA,QQQ,IWM,^TNX,^TYX,^FVX,^IRX
2016/7,0.03429876624926212,-0.07632011525902324,0.011128239941067512,0.007639128717585925,0.004438844709712271,-0.17147704158562513,0.03255072667032191,-0.06323928201078632,0.06615471321933775,0.04922437243452599,0.0012061332103314726,0.001824496473879167,0.0008448134960710174,0.00020102758256723696
2016/8,0.0020282217961396544,-0.05080226232135594,0.025428667284237032,0.007481484588213718,-0.03436002475981164,0.1009564106981788,-0.08800828435220237,-0.015092568620903427,0.0051796108639840495,0.01700095088815662,0.0012677891155257193,0.0018416474804334726,0.0009256891091271591,0.00023220321880956796
2016/9,-0.0050140132524538195,0.06540592700220506,0.008786151863936055,-0.003156100919410885,0.0027935068366474725,0.08648109833699492,0.014492765949936672,-0.012357884609836414,0.01696079658356843,0.007216991500574834,0.001314619692033725,0.001882878324926729,0.0009689858403960638,0.00023926820609276866
2016/10,-0.014968930140938374,0.1416798474118537,-0.009214501895529317,-0.012488766244535189,-0.02697093250597557,-0.05135140800986735,-0.05036382113105235,0.026000022888183594,-0.01315904806267443,-0.04296559286008946,0.0014287195315869639,0.0020288730722051174,0.0010340981764191959,0.00024259271241877656
2016/11,0.044405528742255757,0.021784188900009358,0.004103147263766495,-0.030453951815477536,-0.08946470346782796,0.034058715302313865,-0.10051694516586264,-0.019665664480311266,0.01197140110534557,0.12439126167434225,0.001728473086019422,0.0022990387341446095,0.0012907966010582417,0.0003381204979975294
2016/12,0.018035211199090462,0.2734885153905743,0.0197949835136943,0.011305752373708115,-0.017303212204897053,0.03442191932470783,-0.03512134074674039,0.012677485228445149,0.026067395032561863,0.029625141991669823,0.0020137950930863013,0.0025303207473790224,0.0015807671305183568,0.00038999571061859584
2017/1,0.010166902993625989,-0.027968844543506313,0.0049475625090638015,0.0005968596141951496,0.045985351452160865,-0.010489500870686187,0.07707251377747504,0.02204411594386832,0.042077955000613655,-0.002139968534378269,0.002019500552133957,0.0025060029154326813,0.001591003788643519,0.0004053450998258157
2017/2,0.03888061810632806,0.19306624665911262,0.011571976974752717,0.014458058432977452,0.0349826954466155,-0.0026132172619710223,0.045755581032802264,-0.019417456850635995,0.03659414778057489,0.01990382954413307,0.0019913772044666267,0.0024861385092285193,0.0015721674286908183,0.00042525396441206453
2017/3,-0.01684875013220496,-0.12328013164621678,-0.00510035770730088,0.0029772551104482814,-0.002855672306925041,-0.06666660531919412,-0.010894525701795455,-0.03370779921125012,0.007151570480419668,-0.02051870098524422,0.002002383005632602,0.0025023546519382656,0.0016192510243102642,0.0005620095343683573
2017/4,0.011685717837091793,0.24746877801798936,0.008699658092040052,0.007365349618675369,0.01189776444993599,-0.029383925498782958,-0.05452439365065316,0.003048753303454123,0.027891174272782624,0.022274489498547483,0.0019098111480106983,0.0024407178176342192,0.0015258789396990213,0.0006311378672143597
2017/5,0.011563641068877311,0.6083356439050238,0.009796111190146428,0.016483490261526474,0.007938535908520197,-0.01871917118464019,0.02501561127303893,-0.001499284672781226,0.0298104695981411,-0.025310977196369357,0.001864510531121466,0.002412724304861724,0.0014857159181560498,0.0007200581563699959
2017/6,-0.006410246362102541,0.030300599958875258,-0.0015813779688109175,0.004584887095326911,-0.022365842862281847,-0.041372336400103626,-0.0409034894351162,-0.005510957317052195,-0.029610808352229318,0.014177770881397971,0.0018636940576559624,0.0023485904983091554,0.0015082585653338754,0.0008051747214583571
2017/7,0.018826627439801187,0.1810560597325469,0.010685488557035817,0.009839075312041472,0.04014130251624787,0.06860705356170099,0.039215648386641634,-0.010426965781369146,0.05169243821081262,-0.0041520870607836685,0.0019122592092961632,0.0023688909367742816,0.0015541463832502433,0.0008514182962882089
2017/8,0.0006873611673579062,0.7302944235729266,-0.00033847207747395155,0.0031345149129391268,0.042851206826022045,-0.04558969585634659,0.054464829560159245,-0.051399503739907905,0.018389519605354735,-0.014459042667569552,0.0018036659850664272,0.0022941632897435227,0.0014492259590970225,0.000844400686289104
2017/9,0.013678177210052296,-0.11310275964193844,0.004981911717919031,0.0034765814653387734,-0.03553859919326709,0.078593611466972,-0.059175122427159915,0.020430061987803838,-0.0037671441901220033,0.054511729080707935,0.0018489969649364557,0.0023140695832559732,0.0015127664446079603,0.0008349054459011462
2017/10,0.01914230513658527,0.46884229270661704,0.0013582654063902634,0.0009915943638303395,-0.000828007592122597,0.07051912481280288,0.0076579377775896325,0.028027535215344807,0.04512977045469577,-0.004933369954427083,0.001942854133339944,0.0023607713428011046,0.0016286648225711797,0.0008856729619670656
2017/11,0.02920509463068858,0.512210837211373,-0.0027266288675601375,-0.0028097178851578487,-8.25872032042071e-05,0.05229363930706213,-0.04140915102947313,-0.01851854940646058,0.020052515914384655,0.036285084433781825,0.0019754775449467576,0.0023420935111584384,0.0017194784871430446,0.0009846500323822394
2017/12,0.009075073636958975,0.2898065613229061,-0.0013732561336605702,0.006958220091092762,0.016942225923452302,0.029134545875329855,0.029620093113740555,-0.01573972956277365,0.008220525396564052,-0.0036596362760299107,0.0019648762298887235,0.002262060326690518,0.0017840564773679013,0.001072813876191514
2018/1,0.04885219860668521,-0.25159626693594617,-0.00045790345557253305,-0.005631472506631729,0.019976028521925683,0.07539352696109246,0.008636724546837001,-0.007380041893300482,0.06883707505323343,0.01598444971688451,0.0021351632534496456,0.0023660491708596965,0.0019677305365184417,0.001162537887866133
2018/2,-0.03526526439844397,0.13383730361946847,-0.006799543168332833,-0.0180338995459224,-0.023971321532345963,-0.06570996228088373,-0.04861538226787861,0.008947372436523438,-0.004465348714100034,-0.041440865457858016,0.0023205686656069258,0.002519783894149752,0.002144930911423648,0.0012706653570198068
2018/3,-0.01699670565210145,-0.3632061195181947,0.004339190350045797,0.006602612115690072,0.008579214916224698,0.05991900795634643,-0.008365515750324135,-0.03340183191729516,-0.026446929460846518,0.012537545322267769,0.002281567216430469,0.0024905982071219412,0.0021156249893183876,0.0013482898861769677
2018/4,0.027343024474867594,0.3501226333798079,0.008709956117510997,-0.01512946982978397,-0.020980714706272323,0.08320254620567102,-0.017252364899080424,0.028861621697004146,0.03491742091426554,0.03503680733361297,0.002331534870530838,0.0024934360918555942,0.0021974137509004343,0.0014246177015233563
2018/5,0.022492230387089977,-0.17818161023086002,-0.00023424206210201966,0.00794201447174534,-0.00493089172149324,-0.004408484015864358,0.014435713276435771,-0.013860393434725692,0.04478442437394251,0.05646781680184036,0.002384316230455319,0.0025161361822825246,0.0022571830001021365,0.001520552202584291
2018/6,-0.008479558744384615,-0.15082645457494356,-0.001291238492770569,-0.0029588717818244204,-0.03134946856772227,0.1366038052540905,-0.01878238145948381,-0.05799366449317956,-0.00631012829696143,-0.0004271976745247321,0.0023623953001172815,0.002478029355714506,0.002250679298000602,0.0015484116950290616
2018/7,0.03483411215687648,0.21839327691305788,0.015805661554366322,0.013305359776648118,-0.012514909178962036,-0.04545456573809017,-0.020120737344402694,-0.007361220945064255,0.021122649490874792,0.005882360561590082,0.002397303819572816,0.002495868521767086,0.002304320138925675,0.0016024674893817537
2018/8,0.03364670191519904,-0.07702780309399138,0.006174982733195199,0.003738807905302125,-0.01415665504653892,0.044002830294164866,-0.057320438532131965,-0.02178905140359091,0.053805324311304276,0.04379832291395013,0.0024078549394594972,0.0025218102732420533,0.0023079762422624217,0.0016650830026765373
2018/9,0.0031400009308700525,-0.07891981251954958,0.007341858766308821,0.0004352633439529352,-0.0015053410828469375,0.06447191625352772,0.03155515472415921,-0.008211108264693017,-0.0003229099564804849,-0.021480388669040274,0.002449235964156582,0.0025740765585757774,0.0023538691287086078,0.0017407370786082232
2018/10,-0.07232717001647278,-0.041278594072027636,-0.022595648999771383,-0.019139965452351478,0.022919088905117155,-0.13542318954495505,-0.015418505133001508,0.021114406244022055,-0.08782290919877055,-0.09799797313965108,0.002563139502549827,0.0027230128595303604,0.002444774241654679,0.001828580427923221
2018/11,0.007824152880887836,-0.3701148848009213,-0.008538913938674036,-0.006595346558796308,-0.009345763213234298,-0.20282321606044226,-0.036876372501466366,-0.01872871214462508,-0.01563409554559705,-0.0056681890992264635,0.0025299155323308398,0.0027488900524477167,0.0023904043721618695,0.0018877758296391711
2018/12,-0.1051915177518782,-0.11198296084363032,-0.0322196238581173,0.011657129581151563,0.041577151324031864,-0.14285719121177728,0.07635290616169764,-0.02475534164653263,-0.10485700186978382,-0.13097097413522388,0.002335596060740075,0.002587037231704281,0.002201887601611885,0.0018918568499779465
2019/1,0.0789431632352586,-0.10035782120601983,0.050870513091161515,0.030485151837560294,0.028187572054169135,0.15228425806174253,0.03365382946404225,0.0005913795962195921,0.08574379106809156,0.10693593869651917,0.002180329604521969,0.0024609978423224543,0.0020366148826211905,0.001939591198071522
2019/2,0.03191881506003982,0.1051736925392591,0.012635801735570124,0.0003448652147949784,-0.00409640270064645,0.027515020780341747,-0.019436994662875375,-0.028942691215921777,0.034278922650194284,0.05094521032745334,0.002223440498920759,0.002512893616952283,0.0020667607940900723,0.0019469326866790038
2019/3,0.007346114613622688,0.06369095041987545,0.010045562483591142,0.031090294448243003,0.0010666629942747445,0.07204118040999163,-0.001408415799858538,0.001215717294074187,0.03021964729001403,-0.032545557232655155,0.0021286510290099425,0.0024443686460611236,0.0019779238420134515,0.0019399991443065367
2019/4,0.0286534052624167,0.2867943586858509,0.010108083532784634,0.008117698859558315,-0.002715394012748813,0.03666148816045281,-0.009187220089840716,-0.03311265046350522,0.04119973784118638,0.022809504423579898,0.00206228030253075,0.002397303916331639,0.0018943053938720311,0.001933880731449511
2019/5,-0.056680746661535074,0.5870779967037587,-0.016108464189369544,0.016830766382074785,0.02433555039902545,-0.16036307433718025,-0.007272755015980243,0.033582146647354365,-0.07928860587660062,-0.06971103478418189,0.0019183789773939974,0.0022632796417700884,0.0017435984181337627,0.0019196029011270266
2019/6,0.06712310953183856,0.26309368333824995,0.02988775822435647,0.02929736706018614,0.06466306688852547,0.09554142061897716,0.03316510756614418,-0.0012055730910015684,0.09769580797676289,0.062376205420399095,0.0016847181918042686,0.002090789043903696,0.0014898149964568397,0.0017803791880357522
2019/7,0.005986569004087143,-0.047009401935752364,0.0012669962075353496,0.0006438779159329842,0.01982859970524439,-0.019543955727765596,0.07263749723582429,-0.03685798699683737,0.009722137007740272,0.0029467741005281436,0.0016740828781671713,0.002094860882093208,0.0015041603173424622,0.0016904443021916737
2019/8,-0.008106037717218056,-0.07394513102834084,0.007397215023982066,0.030482480623297063,0.05380834352934965,0.01326256524890182,0.11799214132582861,-0.048888917953249005,-0.014094098142544444,-0.03532307463475675,0.0014057469318238258,0.0018195956625541854,0.001269843590007147,0.00163644067695623
2019/9,0.020740176727789994,-0.15004170268656572,0.0072798387653463985,-0.006623536678820509,-0.04720415013936535,0.01069517671151174,-0.11011734938875295,0.059452195976819534,0.017021296881223103,0.03191049065131285,0.0012994228723699486,0.0016802188176314736,0.0011962644238612263,0.001520552202584291
2019/10,0.034408664145112317,0.10263457136787377,0.0021934288384586297,0.003299537794991715,0.020052909081530866,0.009830260453664337,0.047678048046526554,0.0037783038734250786,0.05238424379123268,0.04771855539566925,0.0013790749527136104,0.001766485995852607,0.0012501187107309963,0.0013445950039392418
2019/11,0.026687079503600237,-0.1826428598016465,0.0013822016471302203,0.003765027570606123,-0.03296855379301221,-0.0059879980613244425,-0.05910165457984062,0.004978215633185161,0.03132705354901305,0.023213143752457477,0.0014484058024077928,0.0018208208170795714,0.0013133876093296415,0.0012517625935259957
2019/12,0.03279415422520177,-0.031072773598546946,0.016177507638871685,0.007004008749397115,0.03708542607836699,0.09768640410195996,0.05569620910238665,0.029850717942397832,0.047339904484490596,0.03420934917298298,0.0015512790842886481,0.0019269460981736763,0.001386051433181823,0.0012591597967033241
2020/1,-0.009665355920994538,0.29865318337765395,-0.008832508219461169,0.0223036785903701,0.03737412293761217,-0.1537861204135507,0.000594897632334655,-0.05151517463452899,0.01346226689863578,-0.03166847652707087,0.0014065674240009152,0.001797130016563564,0.0012402546434542305,0.0012435427846555491
2020/2,-0.08595577493295209,-0.08446468317075442,-0.012736667709890417,0.011710668586093561,0.00013483602304286953,-0.09914203856480831,-0.05878789497144295,-0.023687572872593446,-0.07455707108106165,-0.09850914718864909,0.0010962823408724454,0.0015156349566469718,0.0009351749547219512,0.001137852043063825
2020/3,-0.16610047865077726,-0.24803748377757043,-0.10705593934812387,-0.06218675020342145,-0.007707734048301023,-0.5756048381282065,-0.1613110643440244,-0.08814002485115736,-0.12022920475282857,-0.24213732364697085,0.0007411381495048275,0.0012402546434542305,0.0005152042656899614,0.0004841255036289738
2020/4,0.18009351285414293,0.31055649982949857,0.07843923746975812,0.06391561051618468,0.0625627721274142,-0.4543378898497484,0.07373264598467968,0.004402015072532074,0.2007569886108551,0.22173254345092394,0.0005222472905548337,0.0010584004098548316,0.00029701431747186646,6.37276604857906e-05
2020/5,0.07613422726664963,0.06726539106877308,0.04753428888234898,0.028673897768250446,0.019589466183035566,0.372216241952931,0.196839062938257,-0.005098302779172364,0.09692579949590194,0.10995680497001954,0.0005359175418120365,0.001111924638890427,0.00027998510077287264,9.203673330793194e-05
2020/6,0.009196523223223682,-0.10123420907874658,-0.013297853697876718,0.021725923910756718,0.022668895099976487,0.07017544625375856,-0.0052631667005936765,-0.011704451098692675,0.057848452047139405,0.021036846880990473,0.0005462723989506646,0.0011855720390379076,0.00024591710958699053,0.00010951734674313762
2020/7,0.051526473547876935,0.22703378535324273,0.04734454394879425,0.026944810346799925,0.11289159830645935,0.025396800834793,0.34661117892291293,0.03654970678698207,0.061080293489695035,0.0390635523905148,0.0005060889256893741,0.001089695290216408,0.00021973424693899624,8.870670505989331e-05
2020/8,0.062410622222019915,-0.006698570473922428,-0.0004702117746660514,-0.019097217048208125,-0.004363270638099974,0.04226311399690938,0.1534740460090407,0.04096044703079964,0.09466181430612558,0.03786056608520041,0.0005218330391216774,0.001116863789597522,0.0002035220256153547,7.205477125227233e-05
2020/9,-0.05022686088632358,-0.09907601464214127,-0.014679976248973974,-0.010649213493269704,-0.04285332506777813,-0.07579221328207512,-0.1721499657640398,-0.004726579778202792,-0.07361968558715046,-0.04719809879048793,0.000560353118111534,0.0011905070967099807,0.00021931859046242508,7.705067350438632e-05
2020/10,-0.031153571486456106,0.2977124360615134,0.0005963905674729513,-0.007864067151806903,-0.013989927491291944,-0.08215195238381495,-0.004526952502443116,-0.0068258996859578485,-0.04559785692537644,0.005979785161694241,0.0006381719462267288,0.0012801152669141835,0.00027167703046426794,6.914036582772454e-05
2020/11,0.09648692966003493,0.4286729035743737,0.03105588194232061,0.03366421188133111,-0.06317804092967887,0.1793602072894271,-0.06068722086620694,0.06868131670193493,0.10978584682093502,0.16172504019851489,0.0007026944907708721,0.001322422364711473,0.0003073964216160352,6.580950813028785e-05
2020/12,0.021474280381028676,0.5423987510302909,0.012761092139900088,0.0032685374126287985,0.048066801543201795,0.07805347540152584,0.10179374598323483,0.04873288041550207,0.033875960814487294,0.0731253466530508,0.0007679976732120064,0.0013737396190225404,0.00032774190113338264,6.039659826861943e-05
2021/1,0.0034708065555984734,0.1273298710880354,-0.0017217805457976898,-0.01331577290106424,-0.05330993869955417,0.08647310514815645,-0.01420120729523597,0.017380432569131025,0.016973263203383764,0.062325568778262126,0.0008336668760664523,0.0014525065608550491,0.0003314783329522175,4.8320491194076e-05
2021/2,0.010977259242045033,0.3459025239831218,-0.005636694605422162,-0.02455753452188342,-0.07128507417498713,0.14368777948176512,-0.07847534990688146,0.051671637367705955,-0.025680784177352915,0.036560452618239404,0.0010509868712125225,0.00166344646856742,0.000498630255291177,3.4576757274473735e-05
2021/3,0.01732635205260448,0.18713192405426332,0.0009185055391069544,-0.015742085477855414,-0.009719507690796266,-0.0017241304791876572,-0.07723575565313702,-0.014543338698837649,-0.013782847138516081,-0.02269210738536976,0.0013203691255578853,0.0019151151652136988,0.0006845004896691709,1.7081728893808545e-05
2021/4,0.04166147388153517,-0.02277035959945076,0.004249486021349161,0.004134394637542135,0.022718903763649472,0.034177827436918225,0.03714905505498066,0.0881135295424734,0.041346959384176214,0.0051398671147323376,0.0013688144368795285,0.0019134832152651882,0.0007320453978927333,4.5832179684790475e-06
2021/5,0.004399799818704146,-0.354416153330648,0.0,0.003810684966203546,0.06298794754780954,0.032742124640680756,0.03766027918816651,0.013631406647765127,-0.006722418124313175,-0.002168261787041343,0.0013187264323515357,0.0018767561709969183,0.0006712661492154215,5.416505413524675e-06
2021/6,0.01999185994332211,-0.044816496387470116,0.010212270499893854,0.0219821964160242,-0.06897127281978142,0.07662419807376322,-0.0626935305598734,-0.013763908802681985,0.06492994674599292,0.005744091785571517,0.0012653236653432653,0.0017991725327599628,0.0006981463562585333,2.083094609628411e-05
2021/7,0.01877196577221308,0.23990378920751526,-0.0009099389526937612,0.015075669310088441,0.021781049593544228,0.0007902196043340448,-0.019908811175179737,0.009745550182324128,0.028203175094999106,-0.044686444380332195,0.0011259181213412184,0.0016446250900792325,0.0006663027997837467,3.332722303861502e-05
2021/8,0.03192486422819413,0.1799077409229406,0.008587131113430426,-0.00631610302013295,0.0004716810964376877,-0.02318014197995973,-0.05907357655905061,0.024089874102739516,0.04210094856432223,0.0271425383202345,0.0010266827067877404,0.0015615191068305556,0.0005909919001783059,3.249419119066843e-05
2021/9,-0.05015487772636889,-0.10350952939098217,-0.0045511608676381205,-0.016341368116691596,-0.03229225589915855,0.09659922884697453,-0.0827000586528867,0.003148025969162795,-0.05943558756443529,-0.038207889325207835,0.0011719990789145207,0.0016560820912800978,0.0007374184592525701,2.8328919001952002e-05
2021/10,0.05759490219250925,0.274373541608469,-0.005491400718721928,-0.0019441435243420118,0.012515934166282702,0.07303798961580067,0.060489689558177476,-0.005670036348756724,0.07199176301589391,0.02595827021841047,0.0012562831916194117,0.0016515813506972066,0.0008827844777745675,3.1661153261364205e-05
2021/11,-0.009738307327873771,-0.06555232178413342,-0.010628444950250282,0.0006016080134233286,-0.012058286896742943,-0.1672170891014635,-0.05263158346319263,-0.008196713302251812,0.01649334013689784,-0.06749020384596345,0.0012488857546548715,0.001551688676051155,0.0009731082058850316,3.665927410168024e-05
2021/12,0.05429520855733213,-0.1908686985507175,0.019210487722680768,-0.002408853314146129,0.028887836699370454,0.15561223538173816,0.045697644531037196,0.02172788815062883,0.02771753234570066,0.043092950755523156,0.0012192899933658463,0.001521781484786322,0.001001959929513463,3.4576757274473735e-05
2022/1,-0.058194277470085,-0.1930027824778601,-0.02610100311141039,-0.025551052234962665,-0.0014258034251371618,0.1395221129985231,-0.01794150437393398,0.026436220424339008,-0.09617109536743336,-0.10687023366018858,0.0014098495632961505,0.0016982149318476303,0.0012328559036713926,9.41179281730431e-05
2022/2,-0.03603048213797016,0.1148576396023584,-0.012510387654806334,-0.022939013764746337,0.060334122410085116,0.07916207699136583,0.08022923888866977,0.022471959318591236,-0.051214712692505916,-0.00019666250006298018,0.0015037504628547804,0.0017767017502148263,0.0013831787863372025,0.00020435348729463954
2022/3,0.050374443250102825,0.026694820431241908,-0.010104611640127147,-0.03224772937450576,-0.00534082836021011,0.03202454833654872,-0.028037456630912658,0.020522323495750054,0.06164168471263127,0.028973876485731416,0.0016654920340692936,0.0018771643014450223,0.0016397145402375912,0.0003352146112580723
2022/4,-0.09034710813074584,-0.1851008022298257,-0.041732743090952255,-0.07011312346627681,-0.014428948957607938,0.04031286998758436,-0.07475808587078224,0.015179389474716707,-0.13430981147921403,-0.10897533158846363,0.0021673110492337333,0.0022108347409914852,0.0022474273697716818,0.000543373167649408
2022/5,-0.0037396696329414702,-0.1735622691430052,0.01623413765268419,0.02471348610931677,-0.014340870950528587,0.09045680295652189,-0.04935316939274939,0.0,-0.03202716608631718,-0.008454180727779648,0.00240136217649356,0.0025141095803913327,0.0023936512986257874,0.0007448575891479958
2022/6,-0.07895699755130688,-0.33606250559984124,-0.06704690511054354,-0.030572697979763214,-0.021889270784375133,-0.06067339707573177,-0.07401886901327707,-0.0723714247738462,-0.08405229157092524,-0.08086396581289174,0.0024269249734358844,0.002545313500376789,0.002442746052214284,0.001119333264436806
2022/7,0.08065785538682817,0.2110878503323969,0.0569072572781667,0.031407467400164965,-0.025071298936997666,-0.044324662646606845,0.021299907611821312,0.010510560392024113,0.11813697939044024,0.09240998774561077,0.002275878146381194,0.0025027599895453,0.0022953821753004533,0.0016110643788878054
2022/8,-0.037953104547206046,-0.14001920101333096,-0.043383451725549416,-0.04617668495341659,-0.034902711927781535,-0.026886685969824235,-0.11761580011393337,0.033567139630540054,-0.050750152433018766,-0.019660181748994133,0.002360365276351306,0.0025392356989129006,0.002446802289250982,0.0021107397199500166
2022/9,-0.09898597301547796,-0.03454795569104839,-0.03994084449065584,-0.05410396770788779,-0.020269823571393775,-0.07991541103351364,0.06837612311458637,-0.014278631994304437,-0.10734797857735284,-0.09134987234740875,0.002898751991246007,0.0029270003085666296,0.003051188578024888,0.0024837058196027773
2022/10,0.05346282667320177,0.061292039588611937,0.02028621730872874,-0.02548078390268179,-0.04115375443470918,0.0536161352536917,-0.07748688548049357,-0.01146558067595276,0.016159154196833638,0.08293466301455601,0.003164343152159521,0.0032375569046445563,0.003326380398683604,0.0029213512875065906
2022/11,0.06023094851718089,-0.16190689576925496,0.02812892277795817,0.05885826560624315,0.07396057831464266,-0.039524060189994034,0.13185602042733488,0.0,0.06633710505519587,0.020644913652526672,0.003175208231362525,0.0032520317974218393,0.0033099083112302363,0.0033954501745556698
